;ts;user;text;class;key
1562;1467665229.0000188;Gaelralis;i mixed up the dates for exams at the HSLU and will be Wednesday in Horw the whole day. On Friday, I will be in my study.;2;1467665229U0HLAK1T6
1563;1467642095.000018;Galeris;Got a doctors appointment tomorrow morning from 8:15~9:00 - so might be in a bit later than usual;4;1467642095U036SKV77
1564;1467640936.000017;Valik;Hi all! We have changed our working days with jabbah: jabbah will work on Wednesday for me and I will be working on Thursday.;7;1467640936U0PSJ4GGH
1565;1467611253.000016;Overton;I'm working from home today and continue my work on Webinizer.;3;1467611253U0PSDKXHR
1566;1467569471.000015;Eliar;Hi, Due to the start of the ACME mio-credit campaign tomorrow at 7 a.m. and an appointment with the doctor (knee check) I will arrive a bit later in the office.;4;1467569471U0A8NPHRD
1567;1467340390.000014;Myke;Hi, another long night for me. I'll come in late in case of anything major, or I'll do support from home today. Need to get some rest.;1;1467340390U0MGNKETU
1568;1467271382.000013;Baegar;oops thank you;8;1467271382U035J4RG4
1569;1467271363.000012;Bernareon;wrong channel?;8;1467271363U035G74QE
1570;1467271357.000011;Baegar;what say the logs?;8;1467271357U035J4RG4
1571;1467271349.00001;Baegar;because Fisheres thought that it will be solved with the ausweis issue, yes. isn’t it?;8;1467271349U035J4RG4
1572;1467271290.000009;Balaemar;"<@U035J4RG4>: why is Defect ID : 11137 assigned to me?
is this solved with the ausweis issue?";8;1467271290U035FRUCY
1573;1467268121.000008;Myke;Hi, I'll be late in the office, got in home late and missed the train this morning ;1;1467268121U0MGNKETU
1574;1467211503.000007;Baegar;"<@U035FRUCY>:  <@U0MGNKETU> <@U1D7Q9J8M> 
Hi everybody
Tomorrow afternoon I will be in the home office and only be available 
   - per e-mail or phone call until 15:30
   - per Slack until 16:45";3;1467211503U035J4RG4
1575;1467180542.000006;Vaerys;<@U035G5WMS> and me will be 5-10m late, train has technical issues. Will get there by 8:55. ;1;1467180542U0PLNK7EK
1576;1467175141.000005;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1467175141U0K4J0613
1577;1467098719.0000038;Vaerys;Hi, forgot to mention this in the daily today but as mentioned to the SpeedyApp team yesterday evening I will be off for about 2-3 hours post lunch to pick up some parcels, collect some documents and then mail them. Will resume work after that in the evening.;1;1467098719U0PLNK7EK
1578;1467093234.0000026;Galeris;Hi, as arranged with R2D2 i’ll be in the home office to concentrate on posting engine tasks today;3;1467093234U036SKV77
1579;1467010641.000002;Caenraenos;Hi, I will be in later, working from home on migration issues for now.;1;1467010641U035AASB8
1580;1466980340.000002;Myke;Hi, as spoken and arranged with Ramon, I'll be taking a day off today (Monday) to take care of my personal stuff that has been put on hold for a while. I've forgotten to put up this notice until now. See you guys tomorrow. ;2;1466980340U0MGNKETU
1581;1466747918.0000038;Galeris;Wie mit Fisher abgesprochen bin ich heute im HO um die migration fertigzustellen;3;1466747918U036SKV77
1582;1466713310.0000026;Eliar;Hi all, <@U035J4RG4> and I are at Google in Zurich tomorrow for the Google Analytics certificate.;6;1466713310U0A8NPHRD
1583;1466670647.000002;Overton;I forgot to mention in the daily that I have to leave a bit early today (at around 4 o’clock) because I’m receiving a delivery. But I will continue working from home and you can reach me trough slack.;1;1466670647U0PSDKXHR
1584;1466645088.000002;Myke;I'll be coming in a bit later today... Need to catch some rest.;1;1466645088U0MGNKETU
1585;1466578439.00001;Darnor;I'll be 5min late for the Daily. I will work on the ACME ZEK upload today. ;1;1466578439U1D7Q9J8M
1586;1466574920.000009;Balaemar;I feel worse than yesterday. So I will stay in HO today and give my best to go through my tasks.;3;1466574920U035FRUCY
1587;1466560782.000008;Myke;Hi, I’ll be coming in around 11am+. Been working till 4am and I need to catch some sleep, still a long day ahead.;1;1466560782U0MGNKETU
1588;1466547860.000007;Joragni;"Today is my scheduled day off. See you again on Thursday. (The only reason I'm writing this entry at this time of day is that I just got home from ""bowling night"", which, by the way, was a lot of fun)";2;1466547860U0K4J0613
1589;1466495581.000006;Balaemar;After my wife and kids I will sick too. So I will stay in HO today. I just checked with Mario and James. I will finishe ACME-Credit- and begin with ACME-Lease-Request-Forms. Please no interrupts from others than ACME-Team;3;1466495581U035FRUCY
1590;1466491839.000005;Braddock;I’m doing home office today. You can reach me by Slack or email.;3;1466491839U0CNKFT0A
1591;1466488906.0000038;Drevyn;I'm going to Widnau for a SpeedyApp Meeting. In the afternoon I'm available via slack or phone.;6;1466488906U035B8PRU
1592;1466424927.0000026;Balaemar;I will be late tomorrow. One of my kids is ill and i have to stay at home till my wife is back. So i will be in office till 11am;1;1466424927U035FRUCY
1593;1466399870.000002;Eliar;Hi all, <@U035J4RG4> and I aren’t in the office today and tomorrow. We’re in Zurich for a Google training.;3;1466399870U0A8NPHRD
1594;1466149074.000009;Valik;I forgot to say in Daily, that I also have to leave earlier today, at 3:30 as I`m expecting a delivery and be at home. I will still be available.;1;1466149074U0PSJ4GGH
1595;1466142272.000008;Myke;Hi, Fishere problem like yesterday, will be a bit late. ;1;1466142272U0MGNKETU
1596;1466054321.000007;Myke;Hi all, will be about 10 min late. Missed the train by 2 mins due to some tram rail reconstruction work.;1;1466054321U0MGNKETU
1597;1465976183.000006;Gaelralis;today is my scheduled day HO.;3;1465976183U0HLAK1T6
1598;1465966290.000005;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1465966290U0K4J0613
1599;1465818534.0000038;Balaemar;tomorow i will leave earlier - at 3:15pm for an insurance appointment;1;1465818534U035FRUCY
1600;1465766261.0000026;Torerne;Hi all, I am on holidays until the 27th of June. Have a good time.;2;1465766261U035FRZHY
1601;1465671722.000002;Valik;Hi Team! I will be in the home office on Monday (concentrate on Shopishop issue) and will be in the office on tuesday morning and on Friday. (AND on wednesday planned day off because of my exam).;3;1465671722U0PSJ4GGH
1602;1465540310.000032;Myke;HO today too as planned. Working on the Layout+Brick;3;1465540310U0MGNKETU
1603;1465539968.000031;Styrund;Hi Team, i’m in the HomeOffice this morning cause we have an appointment at the «GeburtsHaus» at 10, i will be off from 9.15, because Jaine is two days over the calculated birthday so we’ll have to go for a check if everything is as it should.;3;1465539968U036U40UC
1604;1465535586.00003;Balaemar;As mentioned yesterday, I am in home office and working on ACME new request forms.;3;1465535586U035FRUCY
1605;1465488501.000026;Baegar;I will not be reachable tomorrow and on monday. see you on tuesday.;2;1465488501U035J4RG4
1606;1465486755.000025;Overton;I'm not in the office tomorrow because I got a day off for studying. And next week I'm only in the office on friday because of my exams.;3;1465486755U0PSDKXHR
1607;1465483966.000024;Myke;Fishere here, HO tomorrow (in case Celestia needs me here). Just have the task planned, which I can focus on some independent work on Layout+Brick.;3;1465483966U0MGNKETU
1608;1465479933.0000231;Balaemar;provisional announcement for HO tomorrow. It makes no sence to be in office when no other ACME member is there. my tasks will be new ACME request forms.;3;1465479933U035FRUCY
1609;1465455373.0000222;Bernareon;As mentioned yesterday, I am in home office and working on ruper :slightly_smiling_face:;3;1465455373U035G74QE
1610;1465455297.000021;Vaerys;As mentioned yesterday, I am in home office and working on validating forms in SpeedyApp;3;1465455297U0PLNK7EK
1611;1465413750.00002;Myke;Hi team, last minute notice... bad luck that I've lost my phone on the train (now somewhere in Germany) and I shall visit Swisscom tomorrow for blocking and replacing a new one. Can't do that online (weird). I'll be coming in around noon tomorrow.;1;1465413750U0MGNKETU
1612;1465399170.0000188;Bernareon;Hi Team, will do home office tomorrow morning because I'm expecting a delivery. Will be here before/after lunch.;3;1465399170U035G74QE
1613;1465399096.000018;Eliar;Hi. Because of a doctor’s appointment, I will arrive later in the office tomorrow (about 9.30 am);4;1465399096U0A8NPHRD
1614;1465398936.000017;Vaerys;Hi everyone, I will be working from home tomorrow and concentrating on validation in forms in SpeedyApp;3;1465398936U0PLNK7EK
1615;1465364510.000016;Galeris;Congrats Fisher :smile: - i’ll be in homeoffice today concentrating on Webinizer;3;1465364510U036SKV77
1616;1465363057.000015;Caenraenos;Hey everyone, I am on holidays / parental leave for the next two weeks. ;2;1465363057U035AASB8
1617;1465362613.000014;Gaelralis;Today is my scheduled HO day. See you on thursday. ;3;1465362613U0HLAK1T6
1618;1465362489.000013;Torerne;nalah, solo and I are on our way to the SpeedyCorp offices for the first SpeedyApp training and therefore not in the office today and tomorrow.;6;1465362489U035FRZHY
1619;1465361832.000012;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1465361832U0K4J0613
1620;1465282504.000011;Galeris;as posted yesterday I’m in homeoffice concentrating on Webinizer;3;1465282504U036SKV77
1621;1465282275.00001;Bernareon;Hi Team, working on SpeedyApp today. More specific: calendar performance issues :slightly_smiling_face:;8;1465282275U035G74QE
1622;1465282226.000009;Caenraenos;Hi everyone! My home office tasks are a subset of: job candidates, hoba migration, SpeedyApp live deployment improvements, and FE stuff. Will sort out priorities with the relevant parties.;3;1465282226U035AASB8
1623;1465277058.000008;Overton;I won't be in the office today because I'm suffering from stomach flu.;5;1465277058U0PSDKXHR
1624;1465224108.000007;Galeris;I’ll also be in homeoffice tomorrow so I can concentrate on Webinizer;3;1465224108U036SKV77
1625;1465223432.000006;Bernareon;Hi Team. Will be doing home office tomorrow morning. Will come to the office in the afternoon if my presence is required.;3;1465223432U035G74QE
1626;1465194938.000005;Braddock;Cycling to the office goes not as fast as usual today. I might be a couple of minutes late for the SpeedyApp daily. ;1;1465194938U0CNKFT0A
1627;1465188559.0000038;Eliar;Good morning. I'm in Brugg this morning for a meeting with NAB.;6;1465188559U0A8NPHRD
1628;1465164757.000002;Olmomir;This week: 7,8,9 (June) I will be in Italy attending an award ceremony in Como therefor I won’t be fully available. In case anything urgent comes up I will be available at any time through my phone(s): +382 69 660 777 or +39 388 101 5232;6;1465164757U0CN3AKDL
1629;1464937052.000021;Drevyn;I will be in the office around 2.;1;1464937052U035B8PRU
1630;1464935104.00002;Myke;Morning. In HO today so I can focus on many implementation details of Bank now JS library. ;3;1464935104U0MGNKETU
1631;1464933402.0000188;Balaemar;"Good morning. As announced yesterday, i will be in HO today.
My focus is on ACME New Request Forms.
Nice day to all of you.";3;1464933402U035FRUCY
1632;1464931150.000018;Eliar;Good morning. I will be in HO today. Due to physiotherapy and an appointment with the doctor, I will be the most part offline in the morning.;4;1464931150U0A8NPHRD
1633;1464886669.000017;Myke;I’ll be doing HO tomorrow (Friday);3;1464886669U0MGNKETU
1634;1464885573.000016;Balaemar;i will be in HO tomorrow;3;1464885573U035FRUCY
1635;1464847577.000015;Gaelralis;Hi everyone, today i will work HO. ;3;1464847577U0HLAK1T6
1636;1464773383.000014;Darnor;<@U1D7Q9J8M|Darnor> has joined the channel;8;1464773383U1D7Q9J8M
1637;1464764183.000013;Myke;<@U0MGNKETU|hpotter> uploaded a file: <https://acmeinc.slack.com/files/hpotter/F1D71AR0A/slack_for_ios_upload.jpg|Slack for iOS Upload>;8;1464764183U0MGNKETU
1638;1464764182.000012;Myke;I'll be in late for about 15 min. Partial cancellation of the train today and I had to take another train.;1;1464764182U0MGNKETU
1639;1464759381.000011;Eliar;I’m in Olten this morning for a MailChimp training with MoonInc;6;1464759381U0A8NPHRD
1640;1464757087.00001;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1464757087U0K4J0613
1641;1464674382.000009;Caenraenos;"Good Morning! Today’s tasks: 
- Piwik on AWS for PE frontend
- SpeedyApp Frontend on AWS";8;1464674382U035AASB8
1642;1464637503.000008;Eliar;Hi Team, <@U035B8PRU> and I will be in Zurich tomorrow morning for a meeting with MoonInc.;6;1464637503U0A8NPHRD
1643;1464635695.000007;Bernareon;Hi Team, will work from home tomorrow.;3;1464635695U035G74QE
1644;1464611719.000006;Eliar;Due to physiotherapy I’m offline for about 2 hours;4;1464611719U0A8NPHRD
1645;1464590847.000005;Myke;Morning. The train was delayed at both arrival and departure at Zurich. Going to be about 30 mins late. ;1;1464590847U0MGNKETU
1646;1464590846.0000038;Myke;<@U0MGNKETU|hpotter> uploaded a file: <https://acmeinc.slack.com/files/hpotter/F1CL3352S/slack_for_ios_upload.png|Slack for iOS Upload>;8;1464590846U0MGNKETU
1647;1464590600.0000026;Baegar;Ciaaooo;8;1464590600U035J4RG4
1648;1464585675.000002;Eliar;Good morning. As discussed with R2D2, I will do home office today. See you tomorrow.;3;1464585675U0A8NPHRD
1649;1464331259.000047;Baegar;<@U0PLNK7EK>: Fisher, Raphi, bril, laguna, leia and me are here for sure :wink:;8;1464331259U035J4RG4
1650;1464329514.000046;Vaerys;Also, is everyone doing home office today? :stuck_out_tongue: ;3;1464329514U0PLNK7EK
1651;1464329486.0000448;Vaerys;Good morning all, the train's stopped somewhere near Wallisellen so I am not sure when I will reach office ;1;1464329486U0PLNK7EK
1652;1464328335.0000439;Myke;Good morning! As spoken heater with Ramon, I'll be doing HO today. Be focusing on finishing the calculator library.;3;1464328335U0MGNKETU
1653;1464326816.000043;Eliar;Good morning. As mentioned yesterday I will do Home Office today.;3;1464326816U0A8NPHRD
1654;1464291867.000042;Bernareon;Hey Team, will be working from home tomorrow to concentrate on SpeedyApp.;3;1464291867U035G74QE
1655;1464250399.000041;Gaelralis;i will be absent in the afternoon (going to hofstetten early).;1;1464250399U0HLAK1T6
1656;1464217058.00004;Valik;Hey Team! I will change my working-days on  Wednesday, 1.June  with Tuesday, 21.June as I`d like to do some last preparations  for my first exam on Thursday.  I hope it is fine for all :slightly_smiling_face:;1;1464217058U0PSJ4GGH
1657;1464158141.000039;Torerne;<@U035B8PRU>: and I are in Amsterdam until Friday for The Next Web Conference and a SV11 Meeting.;6;1464158141U035FRZHY
1658;1464157048.0000381;Joragni;Today is my scheduled day off. See you again on Thursday;2;1464157048U0K4J0613
